reserva_id,fecha_llegada,fecha_salida,mes_llegada,año_llegada,building_code,building_public,canal,canal_tipo,estado,es_reserva_activa,noches,precio_total,adr,cliente_hash,apt_public
125187726,2026-02-01,2026-02-02,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,71.0,71.0,60781362,B-02
125348921,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,70245104,E-12
125410996,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,59751097,E-04
125563291,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,20262043,E-09
125684006,2026-02-01,2026-02-02,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,71.0,71.0,80325333,B-06
125750366,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,49342243,E-01
125826696,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,72191192,E-05
126048131,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,48117188,E-07
126067231,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,15363882,E-13
126155506,2026-02-01,2026-02-02,2026-02,2026,D,Edificio D — Old Quarter,Direct booking,Directo,reservation,True,1,55.0,55.0,66763146,D-07
126189301,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,30.0,30.0,17062763,E-11
126210576,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,13011993,E-10
126214086,2026-02-01,2026-02-02,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,30.0,30.0,63025270,E-11
126221471,2026-02-01,2026-02-02,2026-02,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,1,37.8,37.8,56384437,A-01
123061526,2026-01-08,2026-01-09,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,cancellation,False,1,59.0,59.0,64639379,B-07
123077151,2026-01-08,2026-01-09,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,65844350,E-04
123096046,2026-01-08,2026-01-09,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,21.6,21.6,70607615,E-01
123130651,2026-01-08,2026-01-09,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.0,48.0,17781230,C-07
123136041,2026-01-08,2026-01-09,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,40292662,E-10
123139361,2026-01-08,2026-01-09,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,cancellation,False,1,37.8,37.8,35641218,A-02
123142676,2026-01-08,2026-01-09,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,42.0,42.0,74391592,D-07
122127871,2026-01-08,2026-01-10,2026-01,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,172.0,86.0,56226901,C-05
122923691,2026-01-08,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,66.0,33.0,72386284,E-05
123036561,2026-01-08,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,modification of booking,False,2,59.4,29.7,27267202,E-14
123079551,2026-01-08,2026-01-10,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,125.0,62.5,24109569,C-04
122999201,2026-01-08,2026-01-11,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,modification of booking,False,3,297.0,99.0,42166528,D-06
123053746,2026-01-08,2026-01-11,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,modification of booking,False,3,226.0,75.33333333333333,64577648,D-08
123086386,2026-01-08,2026-01-11,2026-01,2026,OTRO,Otros,Direct booking,Directo,modification of booking,False,3,0.0,0.0,82507720,OTRO-01
122352341,2026-01-08,2026-01-12,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,4,554.4,138.6,87839802,D-02
121199261,2026-01-09,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,48.0,48.0,91037188,E-08
122069796,2026-01-09,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,48.0,48.0,85478431,E-12
122606821,2026-01-09,2026-01-10,2026-01,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,1,85.0,85.0,90775137,C-08
122653311,2026-01-09,2026-01-10,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,cancellation,False,1,189.0,189.0,16306130,D-03
123185496,2026-01-09,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,37.8,37.8,42080236,E-13
123200641,2026-01-09,2026-01-10,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,113.0,113.0,72573578,D-03
123211576,2026-01-09,2026-01-10,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,71.0,71.0,83005157,C-06
123225051,2026-01-09,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,43.2,43.2,78776578,E-02
123244041,2026-01-09,2026-01-10,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,43.2,43.2,72522079,E-04
123265626,2026-01-09,2026-01-10,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,65.0,65.0,28184471,D-05
123280821,2026-01-09,2026-01-10,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,63.9,63.9,16598213,C-02
114168896,2026-01-09,2026-01-11,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,2,466.56,233.28,33706942,C-03
120862091,2026-01-09,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,68.0,34.0,32604888,E-03
122344751,2026-01-09,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,390.0,195.0,26231061,B-05
123028296,2026-01-09,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,142.0,71.0,60895302,B-02
123052266,2026-01-09,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,154.0,77.0,72303780,B-04
123087931,2026-01-09,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,154.0,77.0,75598987,B-06
123120631,2026-01-09,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,75.6,37.8,36788095,E-06
121410666,2026-01-09,2026-01-12,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,137.0,45.66666666666666,71618726,E-09
123016276,2026-01-09,2026-01-12,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,3,231.0,77.0,91157388,B-07
115074201,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,34.0,34.0,54452638,E-05
115453101,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,48.0,48.0,42830800,E-11
115453106,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,48.0,48.0,42830800,E-07
115453111,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,48.0,48.0,42830800,E-10
117876291,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,34.0,34.0,11079100,E-14
121357371,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,48.0,48.0,58234442,E-10
123042226,2026-01-10,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,83.0,83.0,90715466,B-01
123045466,2026-01-10,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,83.0,83.0,21806693,B-08
123095396,2026-01-10,2026-01-11,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,63.9,63.9,35840716,A-02
123098361,2026-01-10,2026-01-11,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,77.0,77.0,80631980,B-09
123154131,2026-01-10,2026-01-11,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,modification of booking,False,1,71.0,71.0,79226329,C-07
123343251,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,32.4,32.4,45343973,E-12
123344096,2026-01-10,2026-01-11,2026-01,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,1,78.1,78.1,70098763,D-03
123347051,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,42.0,42.0,70372177,E-07
123357891,2026-01-10,2026-01-11,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,65.0,65.0,41848080,C-08
123371021,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,36.0,36.0,18719975,E-13
123372926,2026-01-10,2026-01-11,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,65.0,65.0,83005157,C-05
123374741,2026-01-10,2026-01-11,2026-01,2026,D,Edificio D — Old Quarter,Website,Directo,reservation,True,1,45.0,45.0,53359604,D-07
123394786,2026-01-10,2026-01-11,2026-01,2026,D,Edificio D — Old Quarter,Airbnb,OTA,reservation,True,1,84.7,84.7,26893778,D-04
123401706,2026-01-10,2026-01-11,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,37.8,37.8,58037625,E-08
122883086,2026-01-10,2026-01-12,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,2,107.1,53.55,12784934,A-01
123244746,2026-01-10,2026-01-12,2026-01,2026,C,Edificio C — Riverside,Direct booking,Directo,modification of booking,False,2,125.0,62.5,24109569,C-04
123399261,2026-01-10,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,91.8,30.6,90963428,E-02
122160231,2026-01-11,2026-01-12,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,71.0,71.0,24851559,B-02
123023261,2026-01-11,2026-01-12,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,37.8,37.8,59947673,A-02
123107611,2026-01-11,2026-01-12,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,15327466,E-12
123116221,2026-01-11,2026-01-12,2026-01,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,73795398,E-04
123254901,2026-01-11,2026-01-12,2026-01,2026,B,Edificio B — City Center,Website,Directo,reservation,True,1,50.0,50.0,98529178,B-09
123333371,2026-01-11,2026-01-12,2026-01,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,1,54.0,54.0,55009751,C-05
123456011,2026-01-11,2026-01-12,2026-01,2026,D,Edificio D — Old Quarter,Direct booking,Directo,modification of booking,False,1,77.0,77.0,91229995,D-03
123461521,2026-01-11,2026-01-12,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,80822465,E-08
123003411,2026-01-11,2026-01-13,2026-01,2026,B,Edificio B — City Center,Direct booking,Directo,modification of booking,False,2,160.0,80.0,42142717,B-01
123004331,2026-01-11,2026-01-13,2026-01,2026,OTRO,Otros,Direct booking,Directo,reservation,True,2,50.0,25.0,21479294,OTRO-01
123251436,2026-01-11,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,54.0,27.0,37598098,E-11
123383596,2026-01-11,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,54.0,27.0,20234032,E-10
123472101,2026-01-11,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,43.2,21.6,40292662,E-13
122999206,2026-01-11,2026-01-14,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,modification of booking,False,3,313.2,104.4,42166528,D-06
123474646,2026-01-11,2026-01-14,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,3,166.0,55.333333333333336,24097004,D-05
123101116,2026-01-11,2026-01-16,2026-01,2026,E,Edificio E — Budget Inn,Direct booking,Directo,modification of booking,False,5,110.0,22.0,68877611,E-01
123142041,2026-01-11,2026-01-16,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,5,120.0,24.0,25612690,E-03
123086586,2026-01-12,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,24.0,24.0,10310107,E-05
123106341,2026-01-12,2026-01-13,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,95.0,95.0,57449843,B-05
123157111,2026-01-12,2026-01-13,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.6,48.6,52948662,C-02
123380181,2026-01-12,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Direct booking,Directo,reservation,True,1,35.0,35.0,68231772,E-04
123433716,2026-01-12,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,18468088,E-08
123630561,2026-01-12,2026-01-13,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,52961231,E-06
123645731,2026-01-12,2026-01-13,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,65.0,65.0,75188958,B-04
123674946,2026-01-12,2026-01-13,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,43.2,43.2,87707061,A-02
123631831,2026-01-12,2026-01-14,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,142.0,71.0,33087093,B-07
119357611,2026-01-12,2026-01-15,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,90.0,30.0,77353284,E-09
122999216,2026-01-12,2026-01-15,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,3,72.0,24.0,75235175,E-07
122318661,2026-01-12,2026-01-16,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,4,427.2,106.8,19679476,D-02
122318666,2026-01-12,2026-01-16,2026-01,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,4,236.0,59.0,19679476,D-08
120979866,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,82836289,E-06
122523116,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,59907125,E-12
122853101,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,24.0,24.0,23917754,E-13
123595936,2026-01-13,2026-01-14,2026-01,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,71.0,71.0,37486421,B-08
123631651,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,76058453,E-02
123698106,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,62220549,E-04
123739381,2026-01-13,2026-01-14,2026-01,2026,B,Edificio B — City Center,Direct booking,Directo,cancellation,False,1,65.0,65.0,73653855,B-06
123751421,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Direct booking,Directo,cancellation,False,1,30.0,30.0,54951691,E-08
123759101,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Direct booking,Directo,modification of booking,False,1,30.0,30.0,71483879,E-10
123761246,2026-01-13,2026-01-14,2026-01,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,37.8,37.8,75798322,A-01
123765616,2026-01-13,2026-01-14,2026-01,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,27.0,27.0,50569181,E-08
123768441,2026-01-13,2026-01-14,2026-01,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.0,48.0,36628236,C-03
127373231,2026-02-10,2026-02-11,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,65.0,65.0,55980425,D-02
127382756,2026-02-10,2026-02-11,2026-02,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,43.2,43.2,43010983,A-02
127409913,2026-02-10,2026-02-11,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,24.0,24.0,44783222,E-13
127436715,2026-02-10,2026-02-11,2026-02,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,1,40.0,40.0,78766617,C-01
127446371,2026-02-10,2026-02-11,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,54.0,54.0,58712625,B-08
127454859,2026-02-10,2026-02-11,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,48.0,48.0,37872018,B-03
127456815,2026-02-10,2026-02-11,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,90426850,E-14
127458555,2026-02-10,2026-02-11,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,59.0,59.0,22112535,B-07
127468063,2026-02-10,2026-02-11,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,39257176,E-09
120950191,2026-02-10,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,modification of booking,False,2,56.0,28.0,38156827,E-05
127203971,2026-02-10,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,48.0,24.0,40225437,E-02
127336721,2026-02-10,2026-02-12,2026-02,2026,B,Edificio B — City Center,Direct booking,Directo,cancellation,False,2,140.0,70.0,19390951,B-07
127457919,2026-02-10,2026-02-12,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,130.0,65.0,32440049,D-01
127129891,2026-02-10,2026-02-13,2026-02,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,3,113.4,37.8,45836301,A-01
126970076,2026-02-10,2026-02-20,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,10,682.8,68.28,76543966,D-07
124283151,2026-02-10,2026-02-24,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,14,416.0,29.714285714285715,10162536,E-06
126103961,2026-02-11,2026-02-12,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,77.0,77.0,68449257,C-08
126679646,2026-02-11,2026-02-12,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,59.0,59.0,54867413,B-02
126963826,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,84909455,E-14
127044546,2026-02-11,2026-02-12,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,66.0,66.0,56326544,B-04
127245086,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,modification of booking,False,1,24.0,24.0,67587112,E-01
127268676,2026-02-11,2026-02-12,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,71.0,71.0,41957648,B-09
127297681,2026-02-11,2026-02-12,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,59.0,59.0,47649032,B-03
127408939,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,30353950,E-03
127409713,2026-02-11,2026-02-12,2026-02,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,43.2,43.2,68632238,A-02
127441503,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,80095785,E-09
127493343,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,79582989,E-04
127501119,2026-02-11,2026-02-12,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,48.0,48.0,81043317,D-05
127516671,2026-02-11,2026-02-12,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,57997099,E-10
127521251,2026-02-11,2026-02-12,2026-02,2026,C,Edificio C — Riverside,Direct booking,Directo,reservation,True,1,75.0,75.0,14237267,C-05
127525819,2026-02-11,2026-02-12,2026-02,2026,OTRO,Otros,Direct booking,Directo,reservation,True,1,25.0,25.0,69338833,OTRO-02
127536875,2026-02-11,2026-02-12,2026-02,2026,B,Edificio B — City Center,Website,Directo,reservation,True,1,50.0,50.0,33025042,B-07
127557623,2026-02-11,2026-02-12,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.0,48.0,49914974,C-09
126160341,2026-02-11,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,2,48.0,24.0,71964613,E-13
127047906,2026-02-11,2026-02-13,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,115.2,57.6,54874987,D-08
127203821,2026-02-11,2026-02-13,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,130.0,65.0,26560627,B-08
127216971,2026-02-11,2026-02-13,2026-02,2026,OTRO,Otros,Direct booking,Directo,modification of booking,False,2,50.0,25.0,78611121,OTRO-01
127388856,2026-02-11,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,60.0,30.0,73907051,E-07
127432767,2026-02-11,2026-02-13,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,102.0,51.0,77807373,C-04
126519326,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,31434927,E-02
126942446,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,24.0,24.0,80095785,E-03
127040631,2026-02-12,2026-02-13,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,107.0,107.0,15229645,D-02
127344541,2026-02-12,2026-02-13,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,1,125.0,125.0,47648810,D-03
127432559,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,30.0,30.0,58288334,E-04
127441991,2026-02-12,2026-02-13,2026-02,2026,A,Edificio A — Urban District,Booking.com,OTA,reservation,True,1,37.8,37.8,72413439,A-02
127446887,2026-02-12,2026-02-13,2026-02,2026,B,Edificio B — City Center,Website,Directo,reservation,True,1,45.0,45.0,87062548,B-03
127473747,2026-02-12,2026-02-13,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,48.0,48.0,17298709,B-02
127487611,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,30.0,30.0,41245486,E-10
127546083,2026-02-12,2026-02-13,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.0,48.0,57275669,C-05
127618282,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Airbnb,OTA,reservation,True,1,24.0,24.0,56076338,E-05
127646612,2026-02-12,2026-02-13,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,43.2,43.2,22592261,C-03
127655487,2026-02-12,2026-02-13,2026-02,2026,D,Edificio D — Old Quarter,Direct booking,Directo,modification of booking,False,1,85.0,85.0,16697508,D-01
127663967,2026-02-12,2026-02-13,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,48.0,48.0,82929492,C-07
127675502,2026-02-12,2026-02-13,2026-02,2026,E,Edificio E — Budget Inn,Direct booking,Directo,cancellation,False,1,25.0,25.0,37213898,E-01
126932421,2026-02-12,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,2,177.0,88.5,29670723,C-08
127101121,2026-02-12,2026-02-14,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,2,136.0,68.0,53255384,B-04
127206701,2026-02-12,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,2,84.0,42.0,83899233,E-09
127296696,2026-02-12,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,cancellation,False,2,119.0,59.5,83169871,C-09
127379426,2026-02-12,2026-02-14,2026-02,2026,D,Edificio D — Old Quarter,Booking.com,OTA,reservation,True,2,156.0,78.0,78390117,D-05
127669602,2026-02-12,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Airbnb,OTA,reservation,True,2,119.0,59.5,24488327,C-09
127604122,2026-02-12,2026-02-16,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,4,126.0,31.5,14529144,E-14
120974736,2026-02-13,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,cancellation,False,1,34.0,34.0,75134779,E-12
123934041,2026-02-13,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,48.0,48.0,19140778,E-02
124471761,2026-02-13,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,48.0,48.0,62867664,E-10
125021321,2026-02-13,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Booking.com,OTA,reservation,True,1,34.0,34.0,95538026,E-13
126916421,2026-02-13,2026-02-14,2026-02,2026,E,Edificio E — Budget Inn,Direct booking,Directo,modification of booking,False,1,35.0,35.0,26703549,E-05
127072006,2026-02-13,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,69.3,69.3,55468382,C-03
127240801,2026-02-13,2026-02-14,2026-02,2026,B,Edificio B — City Center,Website,Directo,reservation,True,1,75.0,75.0,90775137,B-07
127482707,2026-02-13,2026-02-14,2026-02,2026,B,Edificio B — City Center,Booking.com,OTA,reservation,True,1,77.0,77.0,37581104,B-03
127636707,2026-02-13,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,71.0,71.0,80405939,C-06
127717752,2026-02-13,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Booking.com,OTA,reservation,True,1,71.0,71.0,12619839,C-04
127735317,2026-02-13,2026-02-14,2026-02,2026,D,Edificio D — Old Quarter,Direct booking,Directo,reservation,True,1,130.0,130.0,14627308,D-01
127744002,2026-02-13,2026-02-14,2026-02,2026,C,Edificio C — Riverside,Website,Directo,reservation,True,1,60.0,60.0,31779197,C-01
