id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,host_type,price_tier
804224309256570828,410221598,Vizcaya,Bilbao,43.2555537,-2.9229179,Entire home/apt,170.0,2,2,2024-08-09,0.06,2,7,0,ESFCTU00004802600033079400000000000000000000EBI014409,170.0,Pequeño (2-3),Mid-scale (€120-180)
804404955816508357,496062858,Vizcaya,Bilbao,43.26936,-2.95352,Entire home/apt,104.0,2,55,2025-08-08,1.73,1,315,12,ESFCTU00004802100008837900000000000000000000EBI021319,104.0,Individual (1),Economy (€75-120)
805752818170556051,496392250,Vizcaya,Bilbao,43.2677051,-2.9627614,Entire home/apt,113.0,1,128,2025-09-07,4.69,1,120,55,ESFCTU00004802200067322000000000000000000000EBI016588,113.0,Individual (1),Economy (€75-120)
806279711612549551,11899282,Vizcaya,Bilbao,43.2541,-2.91897,Private room,48.0,2,84,2025-09-22,2.58,1,47,39,ESHFTU00004802500019438200100000000000000000LBI007044,48.0,Individual (1),Budget (<€75)
811538932619679649,448569302,Vizcaya,Bilbao,43.267706,-2.923967,Entire home/apt,274.0,1,135,2025-09-12,4.13,2,296,56,ESFCTU00004802500038337300000000000000000000EBI020943,274.0,Pequeño (2-3),Upscale (€180-300)
813514908470916251,353038776,Vizcaya,Bilbao,43.25598,-2.92322,Entire home/apt,187.0,1,213,2025-09-15,6.59,11,311,74,ESFCTU00004802600033192000000000000000000000EBI021553,187.0,Profesional (10+),Upscale (€180-300)
815308492712329763,364556198,Vizcaya,Bilbao,43.25665089681692,-2.9228366911411285,Entire home/apt,141.0,2,87,2025-08-25,2.88,1,45,30,EBI01745,141.0,Individual (1),Mid-scale (€120-180)
815644960579327989,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,500.0,1,0,,,14,363,0,LBI-168,500.0,Profesional (10+),Luxury (>€300)
815645080898931425,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,500.0,1,1,2023-02-15,0.03,14,365,0,LBI-168,500.0,Profesional (10+),Luxury (>€300)
817158767183773418,671397896,Vizcaya,Bilbao,43.2664128,-2.9229073,Entire home/apt,68.0,1,51,2025-09-10,1.64,53,77,18,ESFCTU00004802500065332200000000000000000000EBI018708,68.0,Profesional (10+),Budget (<€75)
820339225988279686,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,500.0,1,1,2025-05-23,0.23,14,365,1,LBI-168,500.0,Profesional (10+),Luxury (>€300)
820349354981799081,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,800.0,1,0,,,14,365,0,LBI-168,800.0,Profesional (10+),Luxury (>€300)
821670511324452911,671397896,Vizcaya,Bilbao,43.25647,-2.92239,Entire home/apt,221.0,1,23,2025-07-31,0.76,53,68,1,ESFCTU00004802600033674100000000000000000000EBI021542,221.0,Profesional (10+),Upscale (€180-300)
821702108009165554,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,500.0,1,0,,,14,365,0,LBI-168,500.0,Profesional (10+),Luxury (>€300)
821767416047514316,500034618,Vizcaya,Bilbao,43.26283,-2.93899,Private room,72.0,1,16,2023-10-22,0.53,4,86,0,,72.0,Mediano (4-10),Budget (<€75)
822215469214710970,671397896,Vizcaya,Bilbao,43.25776,-2.92804,Entire home/apt,191.0,1,65,2025-08-24,2.1,53,63,20,ESFCTU00004802700113543200000000000000000000EBI017480,191.0,Profesional (10+),Upscale (€180-300)
825348362327949137,8793375,Vizcaya,Bilbao,43.25586,-2.92831,Private room,59.0,1,98,2025-08-27,3.1,2,341,6,ESHFTU00004802700081232700300000000000000000LBI005220,59.0,Pequeño (2-3),Budget (<€75)
826802434219951784,472917783,Vizcaya,Bilbao,43.2565181,-2.9143132,Private room,120.0,3,0,,,1,89,0,,120.0,Individual (1),Economy (€75-120)
827327230195986877,671397896,Vizcaya,Bilbao,43.25698269999999,-2.9229431,Entire home/apt,131.0,1,127,2025-09-12,4.02,53,66,40,ESFCTU00004802600026535500000000000000000000EBI021872,131.0,Profesional (10+),Mid-scale (€120-180)
828380081504806482,501401536,Vizcaya,Bilbao,43.25569,-2.91735,Entire home/apt,163.0,2,29,2025-08-24,0.95,1,193,11,ESFCTU00004802600041624500000000000000000000EBI019998,163.0,Individual (1),Mid-scale (€120-180)
828691702251829436,53078816,Vizcaya,Bilbao,43.27682,-2.97057,Private room,76.0,1,20,2025-09-08,0.71,14,170,11,,76.0,Profesional (10+),Economy (€75-120)
828693411995561847,53078816,Vizcaya,Bilbao,43.2754,-2.97081,Private room,69.0,1,28,2025-03-14,0.97,14,176,5,,69.0,Profesional (10+),Budget (<€75)
828694861192510472,53078816,Vizcaya,Bilbao,43.27498,-2.97072,Private room,70.0,1,18,2025-05-10,0.59,14,158,2,,70.0,Profesional (10+),Budget (<€75)
828696490526995934,53078816,Vizcaya,Bilbao,43.27709,-2.97125,Private room,105.0,1,69,2025-09-01,2.2,14,179,29,,105.0,Profesional (10+),Economy (€75-120)
828698654519083246,53078816,Vizcaya,Bilbao,43.27569,-2.97124,Private room,89.0,1,14,2025-09-03,0.7,14,164,8,,89.0,Profesional (10+),Economy (€75-120)
828700130008264890,53078816,Vizcaya,Bilbao,43.27675,-2.97215,Private room,117.0,1,3,2025-08-19,0.12,14,155,1,,117.0,Profesional (10+),Economy (€75-120)
830434207881666936,671397896,Vizcaya,Bilbao,43.26677761160281,-2.9253777489066124,Entire home/apt,136.0,1,22,2025-09-11,1.24,53,66,19,ESFCTU00004802600028018100000000000000000000EBI019774,136.0,Profesional (10+),Mid-scale (€120-180)
831369118342446433,355500268,Vizcaya,Bilbao,43.26825,-2.926,Entire home/apt,135.0,2,12,2025-04-12,0.39,16,11,2,ESFCTU00004802600029069200000000000000000000000000008,135.0,Profesional (10+),Mid-scale (€120-180)
831807757431147951,479398090,Vizcaya,Bilbao,43.25691753940574,-2.9310888424515724,Entire home/apt,170.0,2,32,2025-09-14,1.23,1,265,11,ESHFTU00004802700098801500200000000000000000LBI006226,170.0,Individual (1),Mid-scale (€120-180)
832342185795904192,45665039,Vizcaya,Bilbao,43.25771779999999,-2.9243043,Private room,500.0,1,0,,,14,365,0,LBI-168,500.0,Profesional (10+),Luxury (>€300)
832399627477781728,85246818,Vizcaya,Bilbao,43.27096,-2.94708,Entire home/apt,91.0,1,24,2025-08-31,0.77,47,311,10,EBI02177,91.0,Profesional (10+),Economy (€75-120)
832401828513137301,449522045,Vizcaya,Bilbao,43.2587648,-2.9385691,Entire home/apt,177.0,2,94,2025-09-08,3.11,1,68,21,EBI01211,177.0,Individual (1),Mid-scale (€120-180)
832611362692440395,158371615,Vizcaya,Bilbao,43.2565939,-2.9245597,Entire home/apt,107.0,2,114,2025-09-24,3.96,2,344,35,ESFCTU00004802600032477900000000000000000000EBI002815,107.0,Pequeño (2-3),Economy (€75-120)
836640259009244027,503080700,Vizcaya,Bilbao,43.2593043,-2.9491668,Entire home/apt,108.0,1,15,2025-05-18,0.48,1,341,2,EBI02083,108.0,Individual (1),Economy (€75-120)
836682589007082590,32186532,Vizcaya,Bilbao,43.25527,-2.93795,Private room,300.0,1,1,2024-03-22,0.05,1,365,0,ESHFTU00004802700015964400100000000000000000LBI005518,300.0,Individual (1),Upscale (€180-300)
836772128740719905,1224856,Vizcaya,Bilbao,43.25716,-2.92423,Entire home/apt,300.0,1,13,2025-07-11,0.44,1,357,5,ESFCTU00004802600044319700000000000000000000EBI021355,300.0,Individual (1),Upscale (€180-300)
838125613670055691,160412156,Vizcaya,Bilbao,43.2530556,-2.9212042,Entire home/apt,104.0,1,33,2025-07-13,1.08,45,326,8,ESFCTU00004802600050005000000000000000000000EBI010856,104.0,Profesional (10+),Economy (€75-120)
840488907546738908,502698353,Vizcaya,Bilbao,43.2577235,-2.9234566,Entire home/apt,100.0,2,41,2025-08-03,1.33,1,172,2,ESHFTU00004802600050291700100000000000000000LBI005529,100.0,Individual (1),Economy (€75-120)
842630158359425734,367035953,Vizcaya,Bilbao,43.25617,-2.91537,Entire home/apt,68.0,1,133,2025-09-14,4.34,3,57,45,ESFCTU00004802500003681100000000000000000000EBI022222,68.0,Pequeño (2-3),Budget (<€75)
843973212577717294,456498604,Vizcaya,Bilbao,43.27288392639801,-2.949914261698723,Private room,36.0,1,117,2025-09-09,3.87,2,306,42,,36.0,Pequeño (2-3),Budget (<€75)
844647724912657058,3215084,Vizcaya,Bilbao,43.2567258,-2.9282665,Entire home/apt,79.0,1,6,2025-09-04,0.22,3,69,4,ESFCTU00004802700031540800000000000000000000000000002,79.0,Pequeño (2-3),Economy (€75-120)
844715761788393034,3215084,Vizcaya,Bilbao,43.2567258,-2.9282665,Entire home/apt,85.0,1,7,2025-07-28,0.66,3,68,7,ESFCTU00004802700031540800000000000000000000TBI001826,85.0,Pequeño (2-3),Economy (€75-120)
847559098600882244,254392009,Vizcaya,Bilbao,43.25109,-2.91976,Entire home/apt,95.0,2,25,2025-02-23,0.83,5,269,2,EBI02205,95.0,Mediano (4-10),Economy (€75-120)
847585889062803438,505409676,Vizcaya,Bilbao,43.26492,-2.95935,Entire home/apt,192.0,2,21,2025-06-20,0.7,1,0,3,ESFCTU00004802200056741300000000000000000000EBI022424,192.0,Individual (1),Upscale (€180-300)
847631764666862229,505495516,Vizcaya,Bilbao,43.2564633,-2.9304218,Entire home/apt,113.0,1,27,2025-08-25,1.48,4,343,13,ESFCTU00004802700102548100000000000000000000EBI011329,113.0,Mediano (4-10),Economy (€75-120)
847641511129847756,505495516,Vizcaya,Bilbao,43.25701363677812,-2.932724788360592,Entire home/apt,178.0,1,26,2025-07-29,1.27,4,329,19,ESFCTU00004802700059236600000000000000000000EBI016003,178.0,Mediano (4-10),Mid-scale (€120-180)
847647298612609448,505495516,Vizcaya,Bilbao,43.2583242,-2.9313897,Entire home/apt,236.0,1,73,2025-08-13,2.62,4,324,25,ESFCTU00004802700037128200000000000000000000EBI011789,236.0,Mediano (4-10),Upscale (€180-300)
847708726616627062,467427716,Vizcaya,Bilbao,43.24865630000001,-2.9116075,Entire home/apt,119.0,2,11,2025-08-26,0.37,1,83,2,ESFCTU00004802500008435500000000000000000000EBI021931,119.0,Individual (1),Economy (€75-120)
847740167125455113,505522437,Vizcaya,Bilbao,43.2599116,-2.9350432,Entire home/apt,169.0,1,124,2025-08-30,4.09,1,323,37,ESFCTU00048027000101766000000000000000000000EBI021748,169.0,Individual (1),Mid-scale (€120-180)
848311840010851796,119116167,Vizcaya,Bilbao,43.25914,-2.93513,Entire home/apt,144.0,2,184,2025-09-27,6.66,1,308,69,EBI02244,144.0,Individual (1),Mid-scale (€120-180)
848577592898289232,500034618,Vizcaya,Bilbao,43.2632489811153,-2.9387613013386726,Private room,70.0,1,16,2023-12-09,0.54,4,88,0,,70.0,Mediano (4-10),Budget (<€75)
849074468628850330,144161989,Vizcaya,Bilbao,43.25517,-2.93579,Private room,31.0,1,0,,,1,340,0,,31.0,Individual (1),Budget (<€75)
850675677428046124,506102583,Vizcaya,Bilbao,43.26202,-2.940371,Entire home/apt,355.0,1,94,2025-09-23,3.07,1,247,40,EBI02204,355.0,Individual (1),Luxury (>€300)
851231838203162825,16126315,Vizcaya,Bilbao,43.26036,-2.94583,Entire home/apt,174.0,2,57,2025-04-21,1.89,24,105,7,ESFCTU00004802200009859700000000000000000000EBI022709,174.0,Profesional (10+),Mid-scale (€120-180)
852757899289257607,506557969,Vizcaya,Bilbao,43.2569136,-2.9240314,Entire home/apt,121.0,1,44,2025-08-31,1.5,1,65,14,ESFCTU00004802600042272700000000000000000000EBI023058,121.0,Individual (1),Mid-scale (€120-180)
852960466695814098,448782289,Vizcaya,Bilbao,43.27651,-2.9604,Entire home/apt,134.0,2,188,2025-09-11,6.22,2,67,63,,134.0,Pequeño (2-3),Mid-scale (€120-180)
853422235296820877,506695706,Vizcaya,Bilbao,43.27993,-2.95932,Entire home/apt,143.0,4,10,2025-08-07,0.38,1,47,2,EBI02498,143.0,Individual (1),Mid-scale (€120-180)
853542307803596742,353038776,Vizcaya,Bilbao,43.256733,-2.922843,Entire home/apt,247.0,1,66,2025-09-02,2.71,11,312,29,ESFCTU00004802600031703000000000000000000000EBI022457,247.0,Profesional (10+),Upscale (€180-300)
853740678509262400,506771591,Vizcaya,Bilbao,43.26649,-2.92142,Entire home/apt,105.0,2,35,2025-08-29,1.16,1,271,8,ESFCTU00004802500064305700000000000000000000EBI022464,105.0,Individual (1),Economy (€75-120)
853999328847850734,335617265,Vizcaya,Bilbao,43.25473113338451,-2.9346437752246857,Private room,65.0,2,40,2025-05-22,1.35,7,64,3,ESHFTU00004802700067832900200000000000000000LBI005537,65.0,Mediano (4-10),Budget (<€75)
854088247450090486,214425790,Vizcaya,Bilbao,43.2637587,-2.9219777,Private room,56.0,2,149,2025-09-21,4.93,1,64,36,LB100562,56.0,Individual (1),Budget (<€75)
854545266623527203,506888473,Vizcaya,Bilbao,43.26711390000001,-2.9330858,Entire home/apt,254.0,2,110,2025-09-10,3.76,2,117,43,ESFCTU00004802200047843600000000000000000000EBI003634,254.0,Pequeño (2-3),Upscale (€180-300)
854575496400781812,506888473,Vizcaya,Bilbao,43.25783441745049,-2.924193525836257,Private room,93.0,2,122,2025-09-12,4.03,2,77,37,ESHFTU00004802600029464500100000000000000000LBI-00215,93.0,Pequeño (2-3),Economy (€75-120)
854997981915365851,503330466,Vizcaya,Bilbao,43.25794,-2.94488,Private room,50.0,1,4,2023-10-09,0.13,1,361,0,,50.0,Individual (1),Budget (<€75)
855088012158183951,335617265,Vizcaya,Bilbao,43.25531,-2.93561,Private room,65.0,2,90,2025-09-24,3.15,7,67,41,ESHFTU00004802700067832900200000000000000000LBI005537,65.0,Mediano (4-10),Budget (<€75)
856433196716851644,89495785,Vizcaya,Bilbao,43.256011389366286,-2.9393302649259567,Private room,50.0,1,190,2025-09-26,6.43,1,2,80,694625062,50.0,Individual (1),Budget (<€75)
857071279520798906,500034618,Vizcaya,Bilbao,43.263246,-2.938761200000001,Private room,72.0,1,12,2023-10-28,0.4,4,89,0,,72.0,Mediano (4-10),Budget (<€75)
857727975857790108,264460456,Vizcaya,Bilbao,43.25587,-2.91883,Entire home/apt,122.0,1,10,2025-07-27,0.34,31,2,5,TBI00062,122.0,Profesional (10+),Mid-scale (€120-180)
857825189541813601,264460456,Vizcaya,Bilbao,43.2558704,-2.9188319,Entire home/apt,256.0,1,48,2025-07-18,1.58,31,5,13,TBI00062,256.0,Profesional (10+),Upscale (€180-300)
857831409319389945,264460456,Vizcaya,Bilbao,43.25587,-2.91883,Entire home/apt,233.0,1,30,2025-07-06,0.99,31,0,9,TBI00062,233.0,Profesional (10+),Upscale (€180-300)
857858361607760825,264460456,Vizcaya,Bilbao,43.25587,-2.91883,Entire home/apt,281.0,1,56,2025-07-20,1.84,31,2,34,TBI00062,281.0,Profesional (10+),Upscale (€180-300)
857862178277677987,264460456,Vizcaya,Bilbao,43.25587,-2.91883,Entire home/apt,242.0,1,55,2025-09-01,1.82,31,0,16,TBI00062,242.0,Profesional (10+),Upscale (€180-300)
857877948537792490,264460456,Vizcaya,Bilbao,43.25545,-2.91976,Entire home/apt,146.0,1,22,2025-07-23,0.73,31,2,6,TBI00062,146.0,Profesional (10+),Mid-scale (€120-180)
857886314942209870,264460456,Vizcaya,Bilbao,43.25587,-2.91883,Entire home/apt,136.0,1,8,2025-09-05,0.47,31,0,6,TBI00062,136.0,Profesional (10+),Mid-scale (€120-180)
857900873961630399,82060503,Vizcaya,Bilbao,43.2708,-2.95322,Private room,92.0,2,13,2025-05-22,0.43,1,89,2,,92.0,Individual (1),Economy (€75-120)
858643728488509102,507785810,Vizcaya,Bilbao,43.262306755155095,-2.945926247607422,Entire home/apt,136.0,2,14,2025-09-22,0.5,1,77,8,ESFCTU00004802200008131500000000000000000000EBI008697,136.0,Individual (1),Mid-scale (€120-180)
859161883155999496,671397896,Vizcaya,Bilbao,43.2565982,-2.9230829,Entire home/apt,147.0,1,89,2025-09-14,2.98,53,63,32,ESFCTU00004802600056021400000000000000000000EBI022802,147.0,Profesional (10+),Mid-scale (€120-180)
859233523846594148,409621889,Vizcaya,Bilbao,43.25444,-2.91807,Private room,63.0,2,16,2024-07-19,0.53,4,60,0,LBI00561,63.0,Mediano (4-10),Budget (<€75)
859247582893754371,409621889,Vizcaya,Bilbao,43.25421,-2.91853,Private room,60.0,2,16,2023-10-01,0.53,4,28,0,LBI00561,60.0,Mediano (4-10),Budget (<€75)
861305106377346712,353038776,Vizcaya,Bilbao,43.2664361,-2.9350015,Entire home/apt,273.0,1,99,2025-09-12,3.27,11,313,34,ESFCTU00004802200004195100000000000000000000EBI021292,273.0,Profesional (10+),Upscale (€180-300)
863155482747601983,187699699,Vizcaya,Bilbao,43.2692517,-2.928497,Entire home/apt,177.0,2,91,2025-09-29,3.06,1,206,27,ESFCTU00004802600036283200000000000000000000000021269,177.0,Individual (1),Mid-scale (€120-180)
863821158326491124,508872982,Vizcaya,Bilbao,43.25966789445501,-2.941012345254421,Entire home/apt,108.0,1,70,2025-09-01,2.45,1,308,25,ESFCTU00004802700042234200000000000000000000EBI023441,108.0,Individual (1),Economy (€75-120)
865363293366694969,152745470,Vizcaya,Bilbao,43.27282,-2.94865,Entire home/apt,475.0,4,5,2024-12-13,0.17,5,90,2,TBI00029,475.0,Mediano (4-10),Luxury (>€300)
867453083895453827,349009682,Vizcaya,Bilbao,43.2560516,-2.9226433,Entire home/apt,122.0,2,81,2025-08-13,2.96,2,219,17,ESFCTU0000480260003648290000000000000000000 EBI 01981,122.0,Pequeño (2-3),Mid-scale (€120-180)
867511313160240223,481745848,Vizcaya,Bilbao,43.27678840422632,-2.9728293791413307,Private room,44.0,1,19,2023-12-09,0.7,2,56,0,LBI00620,44.0,Pequeño (2-3),Budget (<€75)
870854847043488899,510290610,Vizcaya,Bilbao,43.26998,-2.95689,Entire home/apt,129.0,3,5,2025-05-11,0.22,7,56,1,TBI00064,129.0,Mediano (4-10),Mid-scale (€120-180)
870873292231453617,510290610,Vizcaya,Bilbao,43.2695,-2.95634,Entire home/apt,99.0,3,11,2025-08-08,0.47,7,58,8,TBI00064,99.0,Mediano (4-10),Economy (€75-120)
870899993476617644,510290610,Vizcaya,Bilbao,43.26933,-2.95648,Entire home/apt,135.0,3,10,2025-08-08,0.35,7,56,5,TBI00064,135.0,Mediano (4-10),Mid-scale (€120-180)
870904940470013081,510290610,Vizcaya,Bilbao,43.27073,-2.95776,Entire home/apt,108.0,3,9,2025-06-03,0.31,7,48,2,TBI00064,108.0,Mediano (4-10),Economy (€75-120)
870909438834360753,510290610,Vizcaya,Bilbao,43.2709,-2.95822,Entire home/apt,125.0,3,5,2024-08-24,0.18,7,42,0,TBI00064,125.0,Mediano (4-10),Mid-scale (€120-180)
871710685274950478,505916208,Vizcaya,Bilbao,43.25465,-2.92431,Entire home/apt,204.0,1,86,2025-09-20,3.02,1,46,39,ESFCTU00004802700002791200000000000000000000EBI014733,204.0,Individual (1),Upscale (€180-300)
873671211080726831,85246818,Vizcaya,Bilbao,43.25723,-2.92618,Entire home/apt,132.0,1,5,2024-06-27,0.18,47,330,0,ESFCTU00004802600033551500000000000000000000EBI013682,132.0,Profesional (10+),Mid-scale (€120-180)
874042571389389129,500034618,Vizcaya,Bilbao,43.26285760376874,-2.938915193080902,Private room,72.0,1,10,2023-10-15,0.34,4,88,0,,72.0,Mediano (4-10),Budget (<€75)
874569301115730083,511094487,Vizcaya,Bilbao,43.251505950678,-2.9469129428213137,Entire home/apt,88.0,4,75,2025-08-20,2.55,2,182,16,ESFCTU00004803600198526800000000000000000000EBI023061,88.0,Pequeño (2-3),Economy (€75-120)
875446861162005430,14181634,Vizcaya,Bilbao,43.25736,-2.92385,Entire home/apt,127.0,2,84,2025-09-10,3.65,1,24,40,EBI02565,127.0,Individual (1),Mid-scale (€120-180)
875656125013990681,18003982,Vizcaya,Bilbao,43.26535,-2.95769,Entire home/apt,140.0,2,7,2025-07-28,0.24,4,286,1,ESFCTU00004802200035149400000000000000000000EBI011190,140.0,Mediano (4-10),Mid-scale (€120-180)
875832693824268863,355500268,Vizcaya,Bilbao,43.26784,-2.92152,Entire home/apt,92.0,2,19,2025-09-21,0.67,16,290,7,ESFCTU00004802500051816400000000000000000000EBI023102,92.0,Profesional (10+),Economy (€75-120)
876279942559499359,124591434,Vizcaya,Bilbao,43.25671,-2.94254,Private room,615.0,1,0,,,3,291,0,,615.0,Pequeño (2-3),Luxury (>€300)
876670381826118163,507483700,Vizcaya,Bilbao,43.25768,-2.92402,Entire home/apt,105.0,2,56,2025-08-24,1.9,1,361,20,ESFCTU00004802600023868700000000000000000000EBI006716,105.0,Individual (1),Economy (€75-120)
879019011177497523,511094487,Vizcaya,Bilbao,43.2563736,-2.899826,Entire home/apt,98.0,4,77,2025-08-23,2.61,2,251,23,ESFCTU00004802500039892600000000000000000000EB1023263,98.0,Pequeño (2-3),Economy (€75-120)
881674569690237927,3227964,Vizcaya,Bilbao,43.27108,-2.92873,Private room,35.0,16,20,2025-09-02,0.75,3,89,5,,35.0,Pequeño (2-3),Budget (<€75)
881736721314559372,512611363,Vizcaya,Bilbao,43.25155,-2.90533,Entire home/apt,167.0,2,16,2025-08-22,0.57,1,284,4,ESFCTU00004802500055575600000000000000000000EBI023094,167.0,Individual (1),Mid-scale (€120-180)
882412380706016775,335617265,Vizcaya,Bilbao,43.25429,-2.93542,Private room,65.0,2,17,2025-08-17,0.63,7,66,7,ESHFTU00004802700067832900200000000000000000LBI005537,65.0,Mediano (4-10),Budget (<€75)
884062576528294893,409621889,Vizcaya,Bilbao,43.25613,-2.9165,Private room,60.0,2,35,2025-08-24,1.23,4,189,16,LBI00561,60.0,Mediano (4-10),Budget (<€75)
884098298817586367,409621889,Vizcaya,Bilbao,43.25552,-2.91651,Entire home/apt,252.0,2,6,2025-06-08,0.22,4,25,2,LBI00561,252.0,Mediano (4-10),Upscale (€180-300)
884779253784125934,40853483,Vizcaya,Bilbao,43.254664461751325,-2.9250820353627205,Entire home/apt,125.0,1,107,2025-09-28,3.72,2,351,50,EBI02364,125.0,Pequeño (2-3),Mid-scale (€120-180)
884802415535763408,513308179,Vizcaya,Bilbao,43.244523,-2.925838,Entire home/apt,126.0,2,147,2025-09-28,5.03,1,121,57,ESFCTU00004802700107785500000000000000000000EBI034153,126.0,Individual (1),Mid-scale (€120-180)
888101913819334730,324917364,Vizcaya,Bilbao,43.2623544,-2.938413,Entire home/apt,230.0,2,1,2025-07-13,0.37,2,117,1,ESFCTU00004802700026894000000000000000000000EBI014175,230.0,Pequeño (2-3),Upscale (€180-300)
888152640713906028,514055048,Vizcaya,Bilbao,43.256825,-2.92768,Entire home/apt,120.0,2,11,2024-11-01,0.4,1,46,3,ESFCTU00004802700032183600000000000000000000EBI019792,120.0,Individual (1),Economy (€75-120)
888516632799594671,43997907,Vizcaya,Bilbao,43.247304631563104,-2.910771876549159,Entire home/apt,73.0,2,109,2025-09-14,3.85,3,17,37,ESFCTU00004802500011272000000000000000000000EBI024046,73.0,Pequeño (2-3),Budget (<€75)
891043778410054038,514650849,Vizcaya,Bilbao,43.25701,-2.92962,Entire home/apt,134.0,2,0,,,1,0,0,EBI02157,134.0,Individual (1),Mid-scale (€120-180)
891350392016947723,514727381,Vizcaya,Bilbao,43.24665,-2.94199,Private room,73.0,1,89,2025-09-13,3.17,1,164,34,,73.0,Individual (1),Budget (<€75)
891803454730853060,671397896,Vizcaya,Bilbao,43.257334,-2.938105,Entire home/apt,129.0,1,23,2025-09-20,0.82,53,82,10,ESFCTU0000480270005250500000000000000000000000EBI9643,129.0,Profesional (10+),Mid-scale (€120-180)
892723403776219924,515044576,Vizcaya,Bilbao,43.26782,-2.92295,Entire home/apt,145.0,1,4,2023-08-24,0.15,1,33,0,EBI02240,145.0,Individual (1),Mid-scale (€120-180)
893388319873972100,355500268,Vizcaya,Bilbao,43.25686,-2.93717,Entire home/apt,135.0,2,18,2025-09-16,0.63,16,326,7,ESFCTU00004802700010959500000000000000000000EBI014021,135.0,Profesional (10+),Mid-scale (€120-180)
893879259327361564,191659176,Vizcaya,Bilbao,43.27854808100332,-2.960955575108528,Private room,37.0,3,79,2025-09-25,2.76,2,29,16,,37.0,Pequeño (2-3),Budget (<€75)
898212569736225114,402591220,Vizcaya,Bilbao,43.25599,-2.91749,Private room,42.0,2,45,2025-09-29,1.64,1,102,29,ESHFTU00004802500001748300100000000000000000LBI005787,42.0,Individual (1),Budget (<€75)
898277432037188513,516289066,Vizcaya,Bilbao,43.25848,-2.93394,Entire home/apt,178.0,1,12,2024-02-27,0.43,1,325,0,ESFCTU0000480270005429100000000000000000000000EB17674,178.0,Individual (1),Mid-scale (€120-180)
900073824151682916,208200792,Vizcaya,Bilbao,43.25733903673996,-2.939877313485868,Entire home/apt,256.0,1,96,2025-08-23,3.42,14,286,36,ESFCTU00004802700036664600000000000000000000EBI020161,256.0,Profesional (10+),Upscale (€180-300)
904394246367319049,65619920,Vizcaya,Bilbao,43.25965758001918,-2.92046314603271,Entire home/apt,170.0,2,15,2025-09-09,0.53,4,279,4,EBI00551,170.0,Mediano (4-10),Mid-scale (€120-180)
904765310231865978,517688481,Vizcaya,Bilbao,43.2539338,-2.9157795,Entire home/apt,132.0,1,6,2025-08-30,0.23,1,339,2,EBI02378,132.0,Individual (1),Mid-scale (€120-180)
907027925903278976,518334028,Vizcaya,Bilbao,43.2575697,-2.9289229,Entire home/apt,98.0,2,14,2025-08-25,0.51,1,46,2,ESFCTU00004802700054687100000000000000000000EBI023612,98.0,Individual (1),Economy (€75-120)
908380060930983809,518550026,Vizcaya,Bilbao,43.2586031,-2.9236497,Entire home/apt,176.0,1,18,2025-05-31,0.64,1,324,10,EBI02420,176.0,Individual (1),Mid-scale (€120-180)
908510914751414223,20611562,Vizcaya,Bilbao,43.2467,-2.92158,Entire home/apt,106.0,2,129,2025-09-24,4.75,2,119,57,ESFCTU00004802700065886400000000000000000000EBI024806,106.0,Pequeño (2-3),Economy (€75-120)
909302020442402116,138091717,Vizcaya,Bilbao,43.262071,-2.939092,Entire home/apt,353.0,2,20,2025-09-22,0.74,1,75,9,ESFCTU00004802700101132300000000000000000000EBI023551,353.0,Individual (1),Luxury (>€300)
910188868361943741,519114049,Vizcaya,Bilbao,43.26502930906906,-2.934742346405983,Entire home/apt,117.0,31,23,2025-05-16,0.84,1,333,1,,117.0,Individual (1),Economy (€75-120)
910834018795445396,671397896,Vizcaya,Bilbao,43.2569435,-2.9256522,Entire home/apt,148.0,1,84,2025-09-23,3.11,53,64,28,ESFCTU00004802600033557700000000000000000000EB1022125,148.0,Profesional (10+),Mid-scale (€120-180)
911548509906334824,519414924,Vizcaya,Bilbao,43.25926,-2.94089,Entire home/apt,229.0,1,21,2024-10-29,0.76,1,0,3,EBI02271,229.0,Individual (1),Upscale (€180-300)
912071612627452455,208200792,Vizcaya,Bilbao,43.2570365,-2.9311431,Entire home/apt,209.0,1,42,2025-08-26,1.52,14,345,9,ESFCTU00004802700053987300000000000000000000EBI018735,209.0,Profesional (10+),Upscale (€180-300)
912332588741281108,354795452,Vizcaya,Bilbao,43.25435,-2.92999,Private room,79.0,2,31,2025-09-23,1.14,2,85,14,ESHFTU00004802700047719900100000000000000000LBI005684,79.0,Pequeño (2-3),Economy (€75-120)
914467295669673217,520182967,Vizcaya,Bilbao,43.2671523,-2.9231745,Entire home/apt,95.0,1,123,2025-09-22,4.53,2,347,60,ESFCTU00004802500002022300000000000000000000EBI024790,95.0,Pequeño (2-3),Economy (€75-120)
